Longitude,Latitude,Elevation,Area,Farmland,Forest,Grassland,Shrubland,Wetland,Impervious,Bareland,Snow and ice,Clay,Sand,Silt,MAP,MAT,Radiation_intensity,DOC,RA_ligDOM,DA_ligDOM,DA_DOM,AImod,DBEC,NOSC,G
-66.9951,49.9324,35,146.95687,0,0.782274317,0.195403649,9.03726E-06,0.009886763,0.002882886,0.009407788,0.000135559,4,85,11,1108,1.56666672,125.1666667,2.89,0.525031111,0.997892294,0.998889153,0.224762862,0.574357125,0.051410202,58.83480926
-66.6925,50.19067,71,4.301603063,0.000186226,0.704446144,0.270526421,1.99528E-05,0.019553723,0.001296931,0.003957301,1.33019E-05,4,85,11,1110,1.08749998,126.25,9.74,0.592806782,0.998339019,0.999049878,0.259813453,0.586622166,0.109471055,57.18007493
-77.02345,37.5767833,1,5756.551391,0.158813126,0.690148491,0.100336205,0.000148841,0.046946137,0.000752959,0.002854241,0,23,47,30,1111,14.4958334,170.5,5.4,0.475042897,0.997390878,0.998865053,0.18883043,0.565099158,0.134098315,56.47819804
-77.02345,37.5767833,1,5756.551391,0.158813126,0.690148491,0.100336205,0.000148841,0.046946137,0.000752959,0.002854241,0,23,47,30,1111,14.4958334,170.5,3.61,0.468677336,0.997408254,0.998836625,0.186258692,0.564079229,0.124711678,56.74571716
-77.02345,37.5767833,1,5756.551391,0.158813126,0.690148491,0.100336205,0.000148841,0.046946137,0.000752959,0.002854241,0,23,47,30,1111,14.4958334,170.5,3.88,0.376259563,0.99735235,0.989143387,0.150583476,0.564341391,0.11224177,57.10110956
-67.0318,50.78402,570,8.915294219,0,0.926305254,0.054856312,1.37107E-05,0.017988373,0,0,0.00083635,4,85,11,1113,-1.83749998,117,4.98,0.553228812,0.998399797,0.999071741,0.249540328,0.592733093,0.095565601,57.57638036
-66.6929,50.21311,101,14.28214539,2.04491E-05,0.720386351,0.236179843,2.04491E-05,0.039541668,0.000770248,0.002978747,0.000102245,4,85,11,1113,0.92916673,126.25,3.86,0.660693944,0.998787011,0.999286922,0.312972996,0.614195708,0.171669591,55.40741666
-66.8253,50.66179,375,20.9138982,0,0.945207103,0.043132452,6.5841E-06,0.010672829,9.87615E-05,0.000151434,0.000730835,9,73,18,1114,-0.88333333,121.0833333,5.54,0.557897756,0.998304105,0.998968698,0.251312582,0.593218971,0.101417833,57.40959175
79.05641667,30.29847222,715,11560.83575,0.093329225,0.69874939,0.017231196,0.179356805,0.001309674,0.001472313,0.008551398,0,47,22,31,1116,20.10833359,212.4166667,0.4,0.490894566,0.998454689,0.999414318,0.198826279,0.563946842,0.094537768,57.60567362
79.05641667,30.29847222,715,11560.83575,0.093329225,0.69874939,0.017231196,0.179356805,0.001309674,0.001472313,0.008551398,0,47,22,31,1116,20.10833359,212.4166667,0.3,0.46403841,0.998278673,0.999396657,0.182471671,0.548286592,0.016451363,59.83113616
79.05641667,30.29847222,715,11560.83575,0.093329225,0.69874939,0.017231196,0.179356805,0.001309674,0.001472313,0.008551398,0,47,22,31,1116,20.10833359,212.4166667,0.2,0.425911992,0.997092225,0.999127192,0.153696492,0.519654809,-0.068209089,62.24395905
-67.312,50.07971,131,256.2483209,0,0.913012073,0.077733206,5.80435E-05,0.009028996,0,9.67392E-05,7.09421E-05,4,85,11,1118,0.90833324,122.5,8.22,0.662020895,0.998630177,0.999145645,0.311936899,0.614903949,0.193665905,54.78052171
-66.7431,50.62215,370,21.85511332,0,0.953899695,0.033434926,0,0.011437897,6.97433E-06,0.000990355,0.000230153,9,73,18,1121,-0.85833335,123.4166667,6.87,0.627748282,0.99869787,0.999220857,0.290137299,0.603433192,0.135038411,56.45140527
-67.332,50.11887,146,195.836913,0,0.949904017,0.037192672,4.61775E-05,0.012487713,0,0.000296855,7.25646E-05,4,85,11,1121,0.72916675,122.5,11.98,0.677865426,0.998955266,0.999337119,0.314738275,0.607477438,0.169170409,55.47864336
-66.1639,50.30831,104,4.810930686,0,0.7710951,0.212675122,0,0.015513855,4.59767E-05,0.000663378,6.5681E-06,4,85,11,1121,0.93333328,128.4166667,56.14,0.677304838,0.998869332,0.999297887,0.327944182,0.621075598,0.179017048,55.19801413
-67.3406,50.12539,152,174.9843555,0,0.942931645,0.045045583,5.30807E-05,0.011657842,1.32702E-05,0.000225593,7.29859E-05,4,85,11,1122,0.6541667,122.5,7.91,0.62185504,0.998579445,0.999144786,0.284949635,0.604304525,0.166870657,55.54418629
-72.330656,42.471802,229,25.05508767,0.001763407,0.945909825,0.038033895,0,0.001178698,0.004176489,0.008937687,0,5,85,10,1123,7.54583311,154.9166667,1.41,0.529922196,0.996639464,0.998513378,0.201311603,0.55287649,0.118571826,56.92070296
-72.330656,42.471802,229,25.05508767,0.001763407,0.945909825,0.038033895,0,0.001178698,0.004176489,0.008937687,0,5,85,10,1123,7.54583311,154.9166667,2.02,0.521330953,0.997348956,0.998811071,0.201695057,0.555648002,0.109708965,57.17329451
-72.330656,42.471802,229,25.05508767,0.001763407,0.945909825,0.038033895,0,0.001178698,0.004176489,0.008937687,0,5,85,10,1123,7.54583311,154.9166667,2.07,0.517169553,0.997300202,0.998806827,0.198691692,0.553101371,0.101322873,57.41229813
-67.4154,50.54982,399,76.67009764,0,0.970175404,0.01407594,0,0.014624697,0,0.000370245,0.000753714,9,73,18,1125,-1.02083337,115,6.56,0.570067304,0.998318549,0.99896427,0.258941955,0.593810073,0.084494976,57.89189317
-67.0374,50.0937,136,37.28090315,5.86201E-05,0.924223772,0.062234988,1.954E-05,0.01208225,3.25667E-05,0.001283128,6.51334E-05,4,85,11,1125,0.82083344,122.25,12,0.650956988,0.998731052,0.999220828,0.304325038,0.607802295,0.149165959,56.04877017
79.32119444,30.32422222,892,735.1816359,0.058886922,0.744258846,0.022665264,0.158682507,0.001385575,0.003549466,0.010571421,0,47,22,31,1125,19.66666603,206.5833333,0.45,0.48725438,0.998216528,0.999361334,0.193363176,0.554347789,0.051019119,58.84595511
79.32119444,30.32422222,892,735.1816359,0.058886922,0.744258846,0.022665264,0.158682507,0.001385575,0.003549466,0.010571421,0,47,22,31,1125,19.66666603,206.5833333,0.5,0.493869226,0.998385863,0.999404519,0.197671523,0.558054099,0.069189881,58.32808838
79.32119444,30.32422222,892,735.1816359,0.058886922,0.744258846,0.022665264,0.158682507,0.001385575,0.003549466,0.010571421,0,47,22,31,1125,19.66666603,206.5833333,0.25,0.415073642,0.997504313,0.999278461,0.152476858,0.519065675,-0.103407869,63.24712426
-66.1754,50.31366,95,28.81051732,0,0.776907408,0.207118109,0,0.014749707,4.58472E-05,0.001165829,1.30992E-05,4,85,11,1126,0.96249992,128.4166667,26.15,0.645412482,0.998723174,0.99922921,0.306046723,0.612044426,0.146768543,56.11709653
-4.684,43.03,1691,13.87953652,0.04681767,0.272152082,0.51075463,0.006023748,0.003914714,0.031527172,0.121825615,0.00698437,23,41,36,1127,6.1833334,161.9166667,0.6015,0.431412493,0.997748006,0.998959554,0.190012001,0.566253515,-0.097923209,63.09081146
-67.4032,50.51011,388,421.370459,0,0.964484162,0.023495295,0,0.010797446,4.60305E-05,0.000434002,0.000743064,9,73,18,1130,-1.05416667,115,5.94,0.622656679,0.99870853,0.999174905,0.288496157,0.607461855,0.169953965,55.456312
-66.8033,50.64808,423,7.871640567,0,0.946168554,0.04150343,6.68548E-06,0.011405421,9.35967E-05,0.000140395,0.000681918,9,73,18,1131,-1.16666663,124.3333333,6.07,0.594960782,0.998624672,0.999162607,0.264735487,0.590215125,0.108580754,57.20544851
-66.7177,50.17469,201,7.996141353,0.000218091,0.646345688,0.335969672,0,0.015670503,0.000833879,0.000949339,1.28289E-05,4,85,11,1132,0.74166667,126.5833333,8.59,0.602947102,0.998495634,0.999114817,0.28097596,0.605877382,0.136589549,56.40719785
-67.2237,49.96407,166,243.8762644,0,0.914168354,0.07179567,0.000421793,0.013140477,0,1.29782E-05,0.000460728,4,85,11,1132,0.99999994,125.25,23.09,0.687305096,0.998835911,0.999279643,0.330915534,0.619446735,0.177293924,55.24712317
-75.462,39.006,1,278.6932082,0.482796455,0.255190425,0.213334776,4.63603E-05,0.031045966,0.01364539,0.003940628,0,23,34,43,1132,13.01249981,166.25,4.175223666,0.477781767,0.999074168,0.999673434,0.202238328,0.577892866,0.138920306,56.34077127
-75.462,39.006,1,278.6932082,0.482796455,0.255190425,0.213334776,4.63603E-05,0.031045966,0.01364539,0.003940628,0,23,34,43,1132,13.01249981,166.25,5.218161044,0.429460848,0.999098494,0.999700566,0.186439265,0.586099235,0.150690706,56.00531487
-75.462,39.006,1,278.6932082,0.482796455,0.255190425,0.213334776,4.63603E-05,0.031045966,0.01364539,0.003940628,0,23,34,43,1132,13.01249981,166.25,3.60234653,0.426520778,0.998941765,0.999675465,0.178854161,0.573891266,0.11979664,56.88579576
-75.462,39.006,1,278.6932082,0.482796455,0.255190425,0.213334776,4.63603E-05,0.031045966,0.01364539,0.003940628,0,23,34,43,1132,13.01249981,166.25,4.645403492,0.407958808,0.999135885,0.999740824,0.180229864,0.589484846,0.140283212,56.30192845
-75.462,39.006,1,278.6932082,0.482796455,0.255190425,0.213334776,4.63603E-05,0.031045966,0.01364539,0.003940628,0,23,34,43,1132,13.01249981,166.25,3.34693198,0.353894928,0.998873286,0.999640973,0.147445502,0.570902733,0.104561643,57.31999318
-66.3577,50.30862,119,113.8107769,9.87628E-05,0.846726671,0.114867757,1.97526E-05,0.022880056,0.000441141,0.014926356,3.95051E-05,4,85,11,1133,0.85416669,123.3333333,10.53,0.603857783,0.998693758,0.999254567,0.278372176,0.601688206,0.128011278,56.65167858
-66.3576,50.3088,119,113.8112081,9.21271E-05,0.846206996,0.115125951,1.97415E-05,0.022933063,0.000440894,0.015141744,3.9483E-05,4,85,11,1133,0.85416669,123.3333333,11.03,0.653081745,0.998768687,0.999210641,0.301330743,0.604789521,0.156783187,55.83167918
79.25444444,30.28975,785,8659.298375,0.084680358,0.743060498,0.018093727,0.135762981,0.002092355,0.002675471,0.01363461,0,47,22,31,1134,20.84583282,213.8333333,0.4,0.479061919,0.998315429,0.99937539,0.18994532,0.554321789,0.054008744,58.76075079
79.25444444,30.28975,785,8659.298375,0.084680358,0.743060498,0.018093727,0.135762981,0.002092355,0.002675471,0.01363461,0,47,22,31,1134,20.84583282,213.8333333,0.3,0.469393021,0.998284638,0.999391815,0.184308022,0.55079933,0.044041496,59.04481736
79.25444444,30.28975,785,8659.298375,0.084680358,0.743060498,0.018093727,0.135762981,0.002092355,0.002675471,0.01363461,0,47,22,31,1134,20.84583282,213.8333333,0.25,0.412311295,0.997028212,0.999141273,0.14768276,0.515986006,-0.086595544,62.76797302
-67.4732,50.42992,421,118.1032721,0,0.938530195,0.047977072,0,0.012916904,0,0,0.00057583,9,73,18,1137,-1.04999995,117.25,5.61,0.620914307,0.99846548,0.999091889,0.275621756,0.592755874,0.138133857,56.36318506
-75.501,39,8,20.12212206,0.466440425,0.281398762,0.217083039,1.55314E-05,0.020113224,0.011819431,0.003129587,0,10,81,9,1137,13,167.0833333,1.49121835,0.429395691,0.99836612,0.999386955,0.163836847,0.54284729,0.040000341,59.15999027
-75.501,39,8,20.12212206,0.466440425,0.281398762,0.217083039,1.55314E-05,0.020113224,0.011819431,0.003129587,0,10,81,9,1137,13,167.0833333,1.448682422,0.418192921,0.998439585,0.999467909,0.163446096,0.550696308,0.062572502,58.5166837
-75.501,39,8,20.12212206,0.466440425,0.281398762,0.217083039,1.55314E-05,0.020113224,0.011819431,0.003129587,0,10,81,9,1137,13,167.0833333,2.03729937,0.382881542,0.998554064,0.989087621,0.165980242,0.583184778,0.131493852,56.55242521
-75.501,39,8,20.12212206,0.466440425,0.281398762,0.217083039,1.55314E-05,0.020113224,0.011819431,0.003129587,0,10,81,9,1137,13,167.0833333,0.542531692,0.322015403,0.99848334,0.99383585,0.128922272,0.553062952,0.03030843,59.43620975
-75.501,39,8,20.12212206,0.466440425,0.281398762,0.217083039,1.55314E-05,0.020113224,0.011819431,0.003129587,0,10,81,9,1137,13,167.0833333,1.205894597,0.315315909,0.99836697,0.988536925,0.12820562,0.560021548,0.063709382,58.4842826
79.22086111,30.25527778,777,2540.257265,0.078880385,0.77371168,0.016137741,0.11429257,0.001782608,0.002862456,0.012332559,0,47,22,31,1139,20.78750038,213.8333333,0.35,0.448816549,0.998144698,0.999385632,0.176670931,0.551791891,0.042786056,59.0805974
79.22086111,30.25527778,777,2540.257265,0.078880385,0.77371168,0.016137741,0.11429257,0.001782608,0.002862456,0.012332559,0,47,22,31,1139,20.78750038,213.8333333,0.3,0.481785296,0.998065239,0.999297764,0.186164246,0.545536844,0.029184838,59.46823212
79.22086111,30.25527778,777,2540.257265,0.078880385,0.77371168,0.016137741,0.11429257,0.001782608,0.002862456,0.012332559,0,47,22,31,1139,20.78750038,213.8333333,0.2,0.420648831,0.997393083,0.999237967,0.154089017,0.525006201,-0.049489999,61.71046497
-71.184828,42.523563,45,0.864048681,0.002042156,0.598008898,0.209087594,4.37605E-05,0.000335497,0.190095544,0.000386551,0,13,49,38,1142,9.47083282,157.75,3.86,0.490074634,0.995787308,0.998371721,0.177521295,0.533975937,0.037007924,59.24527416
-71.184828,42.523563,45,0.864048681,0.002042156,0.598008898,0.209087594,4.37605E-05,0.000335497,0.190095544,0.000386551,0,13,49,38,1142,9.47083282,157.75,2.56,0.489380011,0.996117184,0.998399516,0.180112647,0.540737892,0.067242577,58.38358654
-71.184828,42.523563,45,0.864048681,0.002042156,0.598008898,0.209087594,4.37605E-05,0.000335497,0.190095544,0.000386551,0,13,49,38,1142,9.47083282,157.75,3.58,0.485975737,0.99700705,0.99868367,0.183078619,0.546126202,0.073134018,58.2156805
-76.71666667,39.31122222,111,24.93588575,0.00207556,0.284969744,0.290715686,0,0.002998878,0.419034102,0.00020603,0,24,49,27,1143,12.89166641,163.75,1.62,0.434203661,0.993711325,0.998043039,0.150269759,0.521752547,0.005496315,60.14335501
-76.71666667,39.31122222,111,24.93588575,0.00207556,0.284969744,0.290715686,0,0.002998878,0.419034102,0.00020603,0,24,49,27,1143,12.89166641,163.75,1.52,0.419848175,0.995354877,0.998587228,0.147754357,0.521579238,-0.020634535,60.88808424
-76.71666667,39.31122222,111,24.93588575,0.00207556,0.284969744,0.290715686,0,0.002998878,0.419034102,0.00020603,0,24,49,27,1143,12.89166641,163.75,1.43,0.419046037,0.99624185,0.998807828,0.15077109,0.526895077,-0.012353886,60.65208576
-66.8068,50.47546,404,7.748839599,0,0.906407134,0.078586581,9.16614E-05,0.013965273,0,0.000157134,0.000792217,9,73,18,1145,-0.82916665,121.5,18.16,0.663479105,0.998802998,0.999241596,0.320274804,0.617043282,0.145969966,56.13985597
-66.3087,50.29733,126,3.017618376,5.76786E-05,0.756525696,0.199946167,0,0.026589847,7.69048E-05,0.016790889,1.28175E-05,4,85,11,1148,0.88749993,123.3333333,14.2,0.694360492,0.998928398,0.999333157,0.329559852,0.61449977,0.17286136,55.37345123
-66.7882,50.44791,395,49.93347387,0,0.872726319,0.107176801,0.000117986,0.01888425,0,0.000144205,0.000950439,9,73,18,1149,-0.73333329,123.75,4.34,0.620053474,0.998637868,0.999164629,0.286290195,0.604514409,0.146978017,56.11112651
-66.7873,50.44501,395,50.39335741,0,0.867911213,0.111780503,0.000137218,0.019138662,0,0.000143752,0.000888651,9,73,18,1149,-0.73333329,123.75,25.09,0.686339614,0.998908283,0.999307243,0.336058721,0.624063326,0.175833255,55.28875223
-66.7872,50.44489,396,50.39322949,0,0.867931803,0.111803799,0.000137231,0.019101204,0,0.000143765,0.000882197,9,73,18,1149,-0.73333329,123.75,13.63,0.632710649,0.998806527,0.999254903,0.298443407,0.60870256,0.132092833,56.53535425
79.38988889,30.40747222,1043,7302.109969,0.157674403,0.622665962,0.044770902,0.147647631,0.001833126,0.003845301,0.021562676,0,23,43,34,1160,18.00833321,198.0833333,0.35,0.496381669,0.998587754,0.99947031,0.200829026,0.559252005,0.056633239,58.68595268
79.38988889,30.40747222,1043,7302.109969,0.157674403,0.622665962,0.044770902,0.147647631,0.001833126,0.003845301,0.021562676,0,23,43,34,1160,18.00833321,198.0833333,0.6,0.51856857,0.99849936,0.999391537,0.210266049,0.562517554,0.080166137,58.01526509
79.38988889,30.40747222,1043,7302.109969,0.157674403,0.622665962,0.044770902,0.147647631,0.001833126,0.003845301,0.021562676,0,23,43,34,1160,18.00833321,198.0833333,0.2,0.438878522,0.9974781,0.999213281,0.161920138,0.525949091,-0.055697188,61.88736987
-4.844,43.129,1671,3.419760129,0.05071168,0.301623812,0.446786265,0.000793159,0.003352898,0.010902326,0.093398036,0.092431824,23,41,36,1162,6.02083349,166.25,0.2915,0.440304617,0.996620659,0.998738181,0.169220629,0.526384306,-0.141132333,64.32227149
-67.4422,50.43465,548,3.337409152,0,0.938237942,0.049889757,0,0.011259116,0,0.000163081,0.000450104,9,73,18,1166,-1.62916672,117.25,9.05,0.660787206,0.998787424,0.999243212,0.30705367,0.605731766,0.144662149,56.17712876
-71.7223,43.955,532,1.398692505,0.001545243,0.937606369,0.054987859,1.42419E-05,0.000868754,0.004286803,0.000690731,0,4,85,11,1169,5.30000019,147.8333333,2.15,0.570690117,0.996676387,0.998433674,0.203563152,0.533039655,0.065781034,58.42524052
-71.7223,43.955,532,1.398692505,0.001545243,0.937606369,0.054987859,1.42419E-05,0.000868754,0.004286803,0.000690731,0,4,85,11,1169,5.30000019,147.8333333,1.36,0.569694276,0.997002374,0.998582084,0.203386972,0.530660482,0.045316938,59.00846726
-71.7223,43.955,532,1.398692505,0.001545243,0.937606369,0.054987859,1.42419E-05,0.000868754,0.004286803,0.000690731,0,4,85,11,1169,5.30000019,147.8333333,1.77,0.564032742,0.996829981,0.998343118,0.203960724,0.535535483,0.061728949,58.54072495
-74.50519,43.10412,432,64.96842947,0.000475208,0.956600187,0.040400065,0,0.001388497,0.001046942,8.91014E-05,0,4,85,11,1177,6.13333321,149.6666667,4.23,0.558786989,0.998117032,0.999099151,0.237769279,0.596636055,0.301484817,51.70768272
-81.718207,33.337475,79,44.55333789,0.008111173,0.874946583,0.100276125,3.2872E-05,0.000821801,0.013789816,0.00202163,0,23,47,30,1178,17.39583397,182.0833333,0.56,0.564107984,0.99796091,0.999031472,0.246550629,0.60238494,0.273878119,52.49447362
-81.718207,33.337475,79,44.55333789,0.008111173,0.874946583,0.100276125,3.2872E-05,0.000821801,0.013789816,0.00202163,0,23,47,30,1178,17.39583397,182.0833333,4.13,0.500926539,0.998289885,0.996366243,0.216200945,0.594103849,0.22726748,53.82287683
-81.718207,33.337475,79,44.55333789,0.008111173,0.874946583,0.100276125,3.2872E-05,0.000821801,0.013789816,0.00202163,0,23,47,30,1178,17.39583397,182.0833333,4.05,0.469068301,0.998112201,0.996022933,0.198319194,0.585246637,0.190733689,54.86408986
-75.78334808,39.85883331,119,19.21974031,0.135562048,0.331014804,0.496541128,0,0.001922436,0.032053223,0.002906361,0,24,49,27,1180,11.34166622,165.0833333,0.96,0.445114178,0.996469212,0.998230627,0.168617481,0.548109646,0.079616059,58.03094231
-75.78334808,39.85883331,119,19.21974031,0.135562048,0.331014804,0.496541128,0,0.001922436,0.032053223,0.002906361,0,24,49,27,1180,11.34166622,165.0833333,0.98,0.451685294,0.996445892,0.998798938,0.169959514,0.543786762,0.057275078,58.66766027
-75.78334808,39.85883331,119,19.21974031,0.135562048,0.331014804,0.496541128,0,0.001922436,0.032053223,0.002906361,0,24,49,27,1180,11.34166622,165.0833333,0.87,0.432358823,0.995875672,0.998215302,0.158820364,0.537155655,0.042382256,59.0921057
-75.78334808,39.85883331,119,19.21974031,0.135562048,0.331014804,0.496541128,0,0.001922436,0.032053223,0.002906361,0,24,49,27,1180,11.34166622,165.0833333,0.69,0.446617019,0.996530894,0.998804651,0.169214422,0.546285874,0.065238867,58.4406923
-75.78334808,39.85883331,119,19.21974031,0.135562048,0.331014804,0.496541128,0,0.001922436,0.032053223,0.002906361,0,24,49,27,1180,11.34166622,165.0833333,0.8,0.443908296,0.995052739,0.996013855,0.160309935,0.533662099,0.039024118,59.18781263
79.07977778,30.92702778,3955,716.5411546,5.48918E-05,0.000951457,0.212001171,0.000137229,2.74459E-05,9.14863E-06,0.504565166,0.282134558,23,43,34,1193,0.67916662,229.0833333,0.1,0.238104552,0.996128415,0.999310215,0.085757964,0.511377871,-0.143306494,64.38423507
13.411533,48.940167,791,44.04857416,0.00222499,0.797999455,0.194955825,1.29737E-05,7.78422E-05,0.004709454,6.48685E-06,1.29737E-05,40,20,40,1208,6.13333321,127.25,6.6,0.53651946,0.998259694,0.999241584,0.236073927,0.578052223,0.035029291,59.30166522
13.411533,48.940167,791,44.04857416,0.00222499,0.797999455,0.194955825,1.29737E-05,7.78422E-05,0.004709454,6.48685E-06,1.29737E-05,40,20,40,1208,6.13333321,127.25,4.1,0.556074884,0.998396631,0.999087521,0.233749623,0.568595475,0.058832926,58.6232616
13.411533,48.940167,791,44.04857416,0.00222499,0.797999455,0.194955825,1.29737E-05,7.78422E-05,0.004709454,6.48685E-06,1.29737E-05,40,20,40,1208,6.13333321,127.25,4.7,0.555323509,0.998318429,0.999238315,0.243792869,0.576040533,0.025372244,59.57689104
13.411533,48.940167,791,44.04857416,0.00222499,0.797999455,0.194955825,1.29737E-05,7.78422E-05,0.004709454,6.48685E-06,1.29737E-05,40,20,40,1208,6.13333321,127.25,3.4,0.555303942,0.998308913,0.999231072,0.241700201,0.57262696,0.015650233,59.85396837
13.411533,48.940167,791,44.04857416,0.00222499,0.797999455,0.194955825,1.29737E-05,7.78422E-05,0.004709454,6.48685E-06,1.29737E-05,40,20,40,1208,6.13333321,127.25,5.3,0.582389654,0.998346774,0.999216075,0.263740318,0.586683157,0.045767227,58.99563402
13.411533,48.940167,791,44.04857416,0.00222499,0.797999455,0.194955825,1.29737E-05,7.78422E-05,0.004709454,6.48685E-06,1.29737E-05,40,20,40,1208,6.13333321,127.25,2.2,0.544088608,0.99823925,0.999216752,0.239388768,0.574808327,0.01024222,60.00809672
13.411533,48.940167,791,44.04857416,0.00222499,0.797999455,0.194955825,1.29737E-05,7.78422E-05,0.004709454,6.48685E-06,1.29737E-05,40,20,40,1208,6.13333321,127.25,4,0.517909919,0.998294897,0.999279417,0.226044595,0.572901331,0.009765856,60.02167311
13.411533,48.940167,791,44.04857416,0.00222499,0.797999455,0.194955825,1.29737E-05,7.78422E-05,0.004709454,6.48685E-06,1.29737E-05,40,20,40,1208,6.13333321,127.25,2.5,0.522691831,0.998159077,0.999230759,0.225476315,0.568367692,-0.001254032,60.3357399
13.411533,48.940167,791,44.04857416,0.00222499,0.797999455,0.194955825,1.29737E-05,7.78422E-05,0.004709454,6.48685E-06,1.29737E-05,40,20,40,1208,6.13333321,127.25,4.8,0.521626713,0.998008926,0.999170407,0.225824468,0.569776871,-0.001158577,60.33301944
13.411533,48.940167,791,44.04857416,0.00222499,0.797999455,0.194955825,1.29737E-05,7.78422E-05,0.004709454,6.48685E-06,1.29737E-05,40,20,40,1208,6.13333321,127.25,4.5,0.527112194,0.998038836,0.999165602,0.232064628,0.574984682,0.006152802,60.12464514
13.411533,48.940167,791,44.04857416,0.00222499,0.797999455,0.194955825,1.29737E-05,7.78422E-05,0.004709454,6.48685E-06,1.29737E-05,40,20,40,1208,6.13333321,127.25,1.6,0.4991697,0.997827866,0.999122666,0.205740847,0.553798289,-0.029786067,61.1489029
13.412067,48.93855,785,45.79094713,0.002361321,0.801285752,0.191111313,1.29743E-05,7.78457E-05,0.005137819,6.48715E-06,6.48715E-06,40,20,40,1208,6.13333321,127.25,2.6,0.566439619,0.998409939,0.999267113,0.244718356,0.572760501,0.038115067,59.21372058
13.412067,48.93855,785,45.79094713,0.002361321,0.801285752,0.191111313,1.29743E-05,7.78457E-05,0.005137819,6.48715E-06,6.48715E-06,40,20,40,1208,6.13333321,127.25,5.3,0.551007121,0.998339641,0.999241277,0.243072652,0.578199057,0.031043238,59.41526771
13.412067,48.93855,785,45.79094713,0.002361321,0.801285752,0.191111313,1.29743E-05,7.78457E-05,0.005137819,6.48715E-06,6.48715E-06,40,20,40,1208,6.13333321,127.25,3.8,0.564883169,0.998388074,0.999258064,0.24507594,0.575051733,0.042472777,59.08952586
13.412067,48.93855,785,45.79094713,0.002361321,0.801285752,0.191111313,1.29743E-05,7.78457E-05,0.005137819,6.48715E-06,6.48715E-06,40,20,40,1208,6.13333321,127.25,1.8,0.50593251,0.997828756,0.999129631,0.209100546,0.555093693,-0.024471699,60.99744341
13.412067,48.93855,785,45.79094713,0.002361321,0.801285752,0.191111313,1.29743E-05,7.78457E-05,0.005137819,6.48715E-06,6.48715E-06,40,20,40,1208,6.13333321,127.25,4.6,0.520574879,0.998081489,0.999171895,0.226249393,0.569289869,-0.011642924,60.63182333
13.412067,48.93855,785,45.79094713,0.002361321,0.801285752,0.191111313,1.29743E-05,7.78457E-05,0.005137819,6.48715E-06,6.48715E-06,40,20,40,1208,6.13333321,127.25,3.2,0.543903326,0.998221049,0.999215708,0.234918944,0.569741136,0.007669281,60.08142551
13.412067,48.93855,785,45.79094713,0.002361321,0.801285752,0.191111313,1.29743E-05,7.78457E-05,0.005137819,6.48715E-06,6.48715E-06,40,20,40,1208,6.13333321,127.25,5.4,0.575397009,0.998357807,0.999236274,0.263738741,0.590107382,0.046294978,58.98059313
13.412067,48.93855,785,45.79094713,0.002361321,0.801285752,0.191111313,1.29743E-05,7.78457E-05,0.005137819,6.48715E-06,6.48715E-06,40,20,40,1208,6.13333321,127.25,2.8,0.542457946,0.998152873,0.999213313,0.234948675,0.571251437,0.015116279,59.86918604
13.412067,48.93855,785,45.79094713,0.002361321,0.801285752,0.191111313,1.29743E-05,7.78457E-05,0.005137819,6.48715E-06,6.48715E-06,40,20,40,1208,6.13333321,127.25,3.2,0.522881001,0.998313045,0.999274124,0.229567086,0.574965409,0.015312526,59.86359301
13.412067,48.93855,785,45.79094713,0.002361321,0.801285752,0.191111313,1.29743E-05,7.78457E-05,0.005137819,6.48715E-06,6.48715E-06,40,20,40,1208,6.13333321,127.25,4.7,0.532664116,0.998029654,0.999163821,0.230534875,0.571074797,0.011430973,59.97421728
13.412067,48.93855,785,45.79094713,0.002361321,0.801285752,0.191111313,1.29743E-05,7.78457E-05,0.005137819,6.48715E-06,6.48715E-06,40,20,40,1208,6.13333321,127.25,4.5,0.545146359,0.998163113,0.99919534,0.239382186,0.575142347,0.014975862,59.87318792
13.412367,48.94165,788,43.98291071,0.001783815,0.79359643,0.200526712,1.29732E-05,7.78392E-05,0.003969798,6.4866E-06,2.59464E-05,40,20,40,1208,6.13333321,127.25,5.4,0.552787477,0.998393085,0.99927834,0.236366798,0.571719566,0.047973684,58.93275001
13.412367,48.94165,788,43.98291071,0.001783815,0.79359643,0.200526712,1.29732E-05,7.78392E-05,0.003969798,6.4866E-06,2.59464E-05,40,20,40,1208,6.13333321,127.25,4.1,0.550327025,0.998290024,0.999243215,0.239982931,0.575724495,0.03630281,59.26536992
13.412367,48.94165,788,43.98291071,0.001783815,0.79359643,0.200526712,1.29732E-05,7.78392E-05,0.003969798,6.4866E-06,2.59464E-05,40,20,40,1208,6.13333321,127.25,1.8,0.517995614,0.998065523,0.99918644,0.215562361,0.557616102,-0.016409014,60.7676569
13.412367,48.94165,788,43.98291071,0.001783815,0.79359643,0.200526712,1.29732E-05,7.78392E-05,0.003969798,6.4866E-06,2.59464E-05,40,20,40,1208,6.13333321,127.25,3.2,0.551970225,0.998021261,0.999109858,0.239930146,0.571524846,0.008712899,60.05168239
