DOC,DEM,farmland,forest,grassland,shrub,wetland,tundra,impermeablelayer,bareland,icesnow,bio12,bio1,t_clay,t_sand,t_silt,solar,DA,DADOM
4.7,785,0.002361321,0.801285752,0.191111313,1.29743E-05,7.78457E-05,0,0.005137819,6.48715E-06,6.48715E-06,1208,6.13333321,40,20,40,127.25,0.998029653815153,0.999163821178377
4.5,785,0.002361321,0.801285752,0.191111313,1.29743E-05,7.78457E-05,0,0.005137819,6.48715E-06,6.48715E-06,1208,6.13333321,40,20,40,127.25,0.998163113468932,0.999195339815298
5.4,788,0.001783815,0.79359643,0.200526712,1.29732E-05,7.78392E-05,0,0.003969798,6.4866E-06,2.59464E-05,1208,6.13333321,40,20,40,127.25,0.99839308519956,0.999278340007407
4.1,788,0.001783815,0.79359643,0.200526712,1.29732E-05,7.78392E-05,0,0.003969798,6.4866E-06,2.59464E-05,1208,6.13333321,40,20,40,127.25,0.998290023561558,0.999243214736402
1.8,788,0.001783815,0.79359643,0.200526712,1.29732E-05,7.78392E-05,0,0.003969798,6.4866E-06,2.59464E-05,1208,6.13333321,40,20,40,127.25,0.998065523325332,0.999186439872907
3.2,788,0.001783815,0.79359643,0.200526712,1.29732E-05,7.78392E-05,0,0.003969798,6.4866E-06,2.59464E-05,1208,6.13333321,40,20,40,127.25,0.998021260938731,0.999109857649077
4.9,788,0.001783815,0.79359643,0.200526712,1.29732E-05,7.78392E-05,0,0.003969798,6.4866E-06,2.59464E-05,1208,6.13333321,40,20,40,127.25,0.99833475825675,0.999244253581079
2.2,788,0.001783815,0.79359643,0.200526712,1.29732E-05,7.78392E-05,0,0.003969798,6.4866E-06,2.59464E-05,1208,6.13333321,40,20,40,127.25,0.998355524469323,0.999257235609304
3.3,788,0.001783815,0.79359643,0.200526712,1.29732E-05,7.78392E-05,0,0.003969798,6.4866E-06,2.59464E-05,1208,6.13333321,40,20,40,127.25,0.998160688132905,0.999253458429577
2.3,788,0.001783815,0.79359643,0.200526712,1.29732E-05,7.78392E-05,0,0.003969798,6.4866E-06,2.59464E-05,1208,6.13333321,40,20,40,127.25,0.997877835495335,0.999141768171461
5.1,788,0.001783815,0.79359643,0.200526712,1.29732E-05,7.78392E-05,0,0.003969798,6.4866E-06,2.59464E-05,1208,6.13333321,40,20,40,127.25,0.998009010750805,0.999153195274864
4.3,788,0.001783815,0.79359643,0.200526712,1.29732E-05,7.78392E-05,0,0.003969798,6.4866E-06,2.59464E-05,1208,6.13333321,40,20,40,127.25,0.998159259199296,0.999203652671285
4.6,788,0.001783815,0.79359643,0.200526712,1.29732E-05,7.78392E-05,0,0.003969798,6.4866E-06,2.59464E-05,1208,6.13333321,40,20,40,127.25,0.998159931099742,0.999183197271018
0.3,798,0.000940459,0.789629005,0.206297834,1.29719E-05,7.78311E-05,0,0.00297704,6.48593E-06,5.83733E-05,1219,6.05416679,20,42,38,127.25,0.996178172237209,0.998671105648559
10.2,790,0.001576233,0.793150196,0.201316771,1.29731E-05,7.78387E-05,0,0.003820582,6.48656E-06,3.89193E-05,1219,6.05416679,20,42,38,127.25,0.998794463832057,0.999412222934419
25.2,790,0.00124537,0.791763691,0.203293745,1.29726E-05,7.78357E-05,0,0.003560981,6.4863E-06,3.89178E-05,1219,6.05416679,20,42,38,127.25,0.998712765479935,0.999372063562889
0.45,292,0.001744305,0.761705657,0.169642246,1.7101E-05,0.014364868,0,0.051337301,0.001188522,0,1220,14.01666641,24,49,27,162.9166667,0.996911651543341,0.997895232257444
0.45,292,0.001744305,0.761705657,0.169642246,1.7101E-05,0.014364868,0,0.051337301,0.001188522,0,1220,14.01666641,24,49,27,162.9166667,0.994854703079918,0.9934624340405
4.8,818,0.000265907,0.759567803,0.239705816,0,7.78266E-05,0,0.000324277,0,5.83699E-05,1230,6.0291667,20,42,38,127.25,0.998461303592404,0.999292299646575
3.9,818,0.000265907,0.759567803,0.239705816,0,7.78266E-05,0,0.000324277,0,5.83699E-05,1230,6.0291667,20,42,38,127.25,0.998136466246582,0.99914971321647
2,818,0.000265907,0.759567803,0.239705816,0,7.78266E-05,0,0.000324277,0,5.83699E-05,1230,6.0291667,20,42,38,127.25,0.998137699460349,0.999230620100724
3.6,818,0.000265907,0.759567803,0.239705816,0,7.78266E-05,0,0.000324277,0,5.83699E-05,1230,6.0291667,20,42,38,127.25,0.99811734198543,0.999169493558222
2.8,818,0.000265907,0.759567803,0.239705816,0,7.78266E-05,0,0.000324277,0,5.83699E-05,1230,6.0291667,20,42,38,127.25,0.998151447708872,0.999179794101911
3.6,818,0.000265907,0.759567803,0.239705816,0,7.78266E-05,0,0.000324277,0,5.83699E-05,1230,6.0291667,20,42,38,127.25,0.998390064459496,0.999226900832255
3.3,818,0.000265907,0.759567803,0.239705816,0,7.78266E-05,0,0.000324277,0,5.83699E-05,1230,6.0291667,20,42,38,127.25,0.998190456714289,0.999225423764694
3.2,818,0.000265907,0.759567803,0.239705816,0,7.78266E-05,0,0.000324277,0,5.83699E-05,1230,6.0291667,20,42,38,127.25,0.99824168051614,0.999283191798876
2.3,818,0.000265907,0.759567803,0.239705816,0,7.78266E-05,0,0.000324277,0,5.83699E-05,1230,6.0291667,20,42,38,127.25,0.998144973555327,0.999213723716622
4.6,818,0.000265907,0.759567803,0.239705816,0,7.78266E-05,0,0.000324277,0,5.83699E-05,1230,6.0291667,20,42,38,127.25,0.998002708118618,0.999171198813753
3.6,818,0.000265907,0.759567803,0.239705816,0,7.78266E-05,0,0.000324277,0,5.83699E-05,1230,6.0291667,20,42,38,127.25,0.997772835183404,0.999059131874566
2.58,239,0.00173798,0.767923912,0.205105514,0,0.003794855,0,0.020831839,0.000605901,0,1244,13.91666698,24,49,27,163.8333333,0.997569903073438,0.999212705792416
3.18,239,0.00173798,0.767923912,0.205105514,0,0.003794855,0,0.020831839,0.000605901,0,1244,13.91666698,24,49,27,163.8333333,0.997838611176046,0.999241874048597
3.33,239,0.00173798,0.767923912,0.205105514,0,0.003794855,0,0.020831839,0.000605901,0,1244,13.91666698,24,49,27,163.8333333,0.997797025030615,0.999239926543028
12.99,10,0,0.833130681,0.032984,0.05051821,0.083367109,0,0,0,0,1246,24.03333282,10,75,15,200.0833333,0.997677708563243,0.998968185269973
12.17,10,0,0.833130681,0.032984,0.05051821,0.083367109,0,0,0,0,1246,24.03333282,10,75,15,200.0833333,0.997716052985424,0.999012030375379
15.06,10,0,0.833130681,0.032984,0.05051821,0.083367109,0,0,0,0,1246,24.03333282,10,75,15,200.0833333,0.99766165488186,0.998982682379119
4.03,171,0.002860038,0.527505393,0.284459371,4.08577E-05,0.011873243,0,0.172403086,0.000858011,0,1256,16.69583321,24,49,27,179.5,0.997673525535919,0.999103806660653
3.83,171,0.002860038,0.527505393,0.284459371,4.08577E-05,0.011873243,0,0.172403086,0.000858011,0,1256,16.69583321,24,49,27,179.5,0.997442206976681,0.998997547918321
2.64,171,0.002860038,0.527505393,0.284459371,4.08577E-05,0.011873243,0,0.172403086,0.000858011,0,1256,16.69583321,24,49,27,179.5,0.99786168575828,0.999138818104843
2.26,12,0.009652053,0.779475581,0.14158974,0.002244256,0.028105796,0,0.034970062,0.003962514,0,1264,19.36666679,10,76,14,185,0.997115588458779,0.998821682673565
2.52,12,0.009652053,0.779475581,0.14158974,0.002244256,0.028105796,0,0.034970062,0.003962514,0,1264,19.36666679,10,76,14,185,0.996940220532045,0.998805541859027
2.04,12,0.009652053,0.779475581,0.14158974,0.002244256,0.028105796,0,0.034970062,0.003962514,0,1264,19.36666679,10,76,14,185,0.997077413093547,0.998713618972568
2.56,129,0.013855343,0.872459974,0.106670234,6.50825E-05,5.06197E-05,0,0.00587912,0.001019626,0,1267,11.61666679,24,49,27,164.6666667,0.997658833797563,0.998302975556841
2.47,129,0.013855343,0.872459974,0.106670234,6.50825E-05,5.06197E-05,0,0.00587912,0.001019626,0,1267,11.61666679,24,49,27,164.6666667,0.9977844567645,0.998222900746699
2.27,129,0.013855343,0.872459974,0.106670234,6.50825E-05,5.06197E-05,0,0.00587912,0.001019626,0,1267,11.61666679,24,49,27,164.6666667,0.997653780699218,0.997562633255331
1.9,826,9.07935E-05,0.744818283,0.254695323,0,7.7823E-05,0,0.00025941,0,5.83673E-05,1283,5.7750001,20,42,38,117.25,0.998136977728776,0.99921362016069
3.5,826,9.07935E-05,0.744818283,0.254695323,0,7.7823E-05,0,0.00025941,0,5.83673E-05,1283,5.7750001,20,42,38,117.25,0.998008466270671,0.999098934163103
2.6,826,9.07935E-05,0.744818283,0.254695323,0,7.7823E-05,0,0.00025941,0,5.83673E-05,1283,5.7750001,20,42,38,117.25,0.998137336678561,0.999175067580347
3.2,826,9.07935E-05,0.744818283,0.254695323,0,7.7823E-05,0,0.00025941,0,5.83673E-05,1283,5.7750001,20,42,38,117.25,0.998291616825286,0.999140223377596
2.5,826,9.07935E-05,0.744818283,0.254695323,0,7.7823E-05,0,0.00025941,0,5.83673E-05,1283,5.7750001,20,42,38,117.25,0.998036227247815,0.999182820209739
3.1,826,9.07935E-05,0.744818283,0.254695323,0,7.7823E-05,0,0.00025941,0,5.83673E-05,1283,5.7750001,20,42,38,117.25,0.998283148231449,0.999264846565995
4.7,826,9.07935E-05,0.744818283,0.254695323,0,7.7823E-05,0,0.00025941,0,5.83673E-05,1283,5.7750001,20,42,38,117.25,0.998102560172107,0.999178954621216
3.8,826,9.07935E-05,0.744818283,0.254695323,0,7.7823E-05,0,0.00025941,0,5.83673E-05,1283,5.7750001,20,42,38,117.25,0.997861362682268,0.999083146244826
4.9,826,9.07935E-05,0.744818283,0.254695323,0,7.7823E-05,0,0.00025941,0,5.83673E-05,1283,5.7750001,20,42,38,117.25,0.998119614182786,0.999174548708208
3.9,826,9.07935E-05,0.744818283,0.254695323,0,7.7823E-05,0,0.00025941,0,5.83673E-05,1283,5.7750001,20,42,38,117.25,0.998351328736444,0.999239530790666
2.2,826,9.07935E-05,0.744818283,0.254695323,0,7.7823E-05,0,0.00025941,0,5.83673E-05,1283,5.7750001,20,42,38,117.25,0.998228862324333,0.999212469978314
4.6,869,9.07906E-05,0.730423279,0.269116283,0,7.78205E-05,0,0.000214006,0,7.78205E-05,1283,5.7750001,20,42,38,117.25,0.998119449742119,0.999172165410611
3.9,869,9.07906E-05,0.730423279,0.269116283,0,7.78205E-05,0,0.000214006,0,7.78205E-05,1283,5.7750001,20,42,38,117.25,0.998360243785535,0.999271588240784
2,869,9.07906E-05,0.730423279,0.269116283,0,7.78205E-05,0,0.000214006,0,7.78205E-05,1283,5.7750001,20,42,38,117.25,0.997936595065288,0.999172295029187
3.6,869,9.07906E-05,0.730423279,0.269116283,0,7.78205E-05,0,0.000214006,0,7.78205E-05,1283,5.7750001,20,42,38,117.25,0.998132651656424,0.999163379417344
2.5,869,9.07906E-05,0.730423279,0.269116283,0,7.78205E-05,0,0.000214006,0,7.78205E-05,1283,5.7750001,20,42,38,117.25,0.998183430199524,0.999218685895327
3,869,9.07906E-05,0.730423279,0.269116283,0,7.78205E-05,0,0.000214006,0,7.78205E-05,1283,5.7750001,20,42,38,117.25,0.998199659670051,0.999204223581817
3,869,9.07906E-05,0.730423279,0.269116283,0,7.78205E-05,0,0.000214006,0,7.78205E-05,1283,5.7750001,20,42,38,117.25,0.998324500520687,0.999246038183131
3,869,9.07906E-05,0.730423279,0.269116283,0,7.78205E-05,0,0.000214006,0,7.78205E-05,1283,5.7750001,20,42,38,117.25,0.998081167129201,0.999201289116145
2.6,869,9.07906E-05,0.730423279,0.269116283,0,7.78205E-05,0,0.000214006,0,7.78205E-05,1283,5.7750001,20,42,38,117.25,0.997970649649058,0.999151159749975
4.8,869,9.07906E-05,0.730423279,0.269116283,0,7.78205E-05,0,0.000214006,0,7.78205E-05,1283,5.7750001,20,42,38,117.25,0.998096573018029,0.999152324518458
3.5,869,9.07906E-05,0.730423279,0.269116283,0,7.78205E-05,0,0.000214006,0,7.78205E-05,1283,5.7750001,20,42,38,117.25,0.998070571419411,0.999167350283178
12.83,5,0.002584897,0.958278277,0.030176401,9.0843E-05,0.008630087,0,0.000181686,5.78092E-05,0,1286,17.84166718,23,34,43,177.75,0.99765922970646,0.998769647396948
13.02,5,0.002584897,0.958278277,0.030176401,9.0843E-05,0.008630087,0,0.000181686,5.78092E-05,0,1286,17.84166718,23,34,43,177.75,0.997667306162359,0.998781119306438
13.43,5,0.002584897,0.958278277,0.030176401,9.0843E-05,0.008630087,0,0.000181686,5.78092E-05,0,1286,17.84166718,23,34,43,177.75,0.997596425226296,0.998814240725073
1.38,92,0.027108412,0.655601114,0.309119214,0.000358132,0.00012425,0,0.007126099,0.000562779,0,1296,12.16666698,24,49,27,161.4166667,0.997452360339664,0.998034424580831
1.31,92,0.027108412,0.655601114,0.309119214,0.000358132,0.00012425,0,0.007126099,0.000562779,0,1296,12.16666698,24,49,27,161.4166667,0.997407304666623,0.997814234095821
1.31,92,0.027108412,0.655601114,0.309119214,0.000358132,0.00012425,0,0.007126099,0.000562779,0,1296,12.16666698,24,49,27,161.4166667,0.997512066800349,0.994435900021285
4.7,888,8.43023E-05,0.715570629,0.283975436,0,7.78175E-05,0,0.000213998,0,7.78175E-05,1301,5.70416689,20,42,38,117.25,0.998038453633316,0.999119533819338
3.2,888,8.43023E-05,0.715570629,0.283975436,0,7.78175E-05,0,0.000213998,0,7.78175E-05,1301,5.70416689,20,42,38,117.25,0.998146303302578,0.999166610873405
1.9,888,8.43023E-05,0.715570629,0.283975436,0,7.78175E-05,0,0.000213998,0,7.78175E-05,1301,5.70416689,20,42,38,117.25,0.997775061256032,0.999107116455501
4,888,8.43023E-05,0.715570629,0.283975436,0,7.78175E-05,0,0.000213998,0,7.78175E-05,1301,5.70416689,20,42,38,117.25,0.998137597802643,0.999172478099056
2.8,888,8.43023E-05,0.715570629,0.283975436,0,7.78175E-05,0,0.000213998,0,7.78175E-05,1301,5.70416689,20,42,38,117.25,0.997925300328382,0.999083869539334
3.4,888,8.43023E-05,0.715570629,0.283975436,0,7.78175E-05,0,0.000213998,0,7.78175E-05,1301,5.70416689,20,42,38,117.25,0.998182940102692,0.999196285811623
3.9,888,8.43023E-05,0.715570629,0.283975436,0,7.78175E-05,0,0.000213998,0,7.78175E-05,1301,5.70416689,20,42,38,117.25,0.998239451474123,0.99917285191737
2.7,888,8.43023E-05,0.715570629,0.283975436,0,7.78175E-05,0,0.000213998,0,7.78175E-05,1301,5.70416689,20,42,38,117.25,0.998122298790625,0.999207521864972
4.2,888,8.43023E-05,0.715570629,0.283975436,0,7.78175E-05,0,0.000213998,0,7.78175E-05,1301,5.70416689,20,42,38,117.25,0.997757306208017,0.999034160335338
3.6,888,8.43023E-05,0.715570629,0.283975436,0,7.78175E-05,0,0.000213998,0,7.78175E-05,1301,5.70416689,20,42,38,117.25,0.998108146168212,0.999180184879887
0.1,3784,0.000232476,0.019388495,0.320770332,0.001915602,0.000241775,0.000399859,1.85981E-05,0.381204783,0.275828079,1309,1.57500005,23,43,34,229.0833333,0.997087196675876,0.999430764306246
0.45,1346,0.074247929,0.575572117,0.169513106,0.158282969,0.001154421,8.48839E-06,0.001612794,0.019608176,0,1317,16.35416603,23,43,34,190.9166667,0.998350127145654,0.999381771619299
0.15,1346,0.074247929,0.575572117,0.169513106,0.158282969,0.001154421,8.48839E-06,0.001612794,0.019608176,0,1317,16.35416603,23,43,34,190.9166667,0.99738834508529,0.999252258240103
0.15,1346,0.074247929,0.575572117,0.169513106,0.158282969,0.001154421,8.48839E-06,0.001612794,0.019608176,0,1317,16.35416603,23,43,34,190.9166667,0.996680173184267,0.999071248092795
0.4,1401,0.068578363,0.59851828,0.180123222,0.133634882,0.001120201,0,0.001663329,0.016361723,0,1330,16.21249962,23,43,34,190.9166667,0.998340578799593,0.999396724972219
0.15,1401,0.068578363,0.59851828,0.180123222,0.133634882,0.001120201,0,0.001663329,0.016361723,0,1330,16.21249962,23,43,34,190.9166667,0.997186563949149,0.999218344383429
0.15,1401,0.068578363,0.59851828,0.180123222,0.133634882,0.001120201,0,0.001663329,0.016361723,0,1330,16.21249962,23,43,34,190.9166667,0.996318986806318,0.998993493568319
1.87,39,0.189758806,0.430893618,0.217533986,0.000102021,0.010295605,0,0.004684458,0.146731507,0,1332,19.05000114,8,82,10,188.6666667,0.997563907556054,0.998848865413035
2.03,39,0.189758806,0.430893618,0.217533986,0.000102021,0.010295605,0,0.004684458,0.146731507,0,1332,19.05000114,8,82,10,188.6666667,0.997327429570291,0.998583128191333
2.7,39,0.189758806,0.430893618,0.217533986,0.000102021,0.010295605,0,0.004684458,0.146731507,0,1332,19.05000114,8,82,10,188.6666667,0.997574748346441,0.997414912229232
0.86,576,0.000559646,0.944850854,0.031484102,0,0.004421206,0,0.018460333,0.000223859,0,1371,12.90416718,24,49,27,174.9166667,0.996952497476375,0.998579219028359
5.1,949,7.78119E-05,0.701215163,0.298337418,0,7.78119E-05,0,0.000213983,0,7.78119E-05,1372,5.07499981,20,42,38,117.25,0.998247111782498,0.999249891714722
2.8,949,7.78119E-05,0.701215163,0.298337418,0,7.78119E-05,0,0.000213983,0,7.78119E-05,1372,5.07499981,20,42,38,117.25,0.998233183579619,0.999207305277499
1.5,949,7.78119E-05,0.701215163,0.298337418,0,7.78119E-05,0,0.000213983,0,7.78119E-05,1372,5.07499981,20,42,38,117.25,0.99772465964679,0.999049583063931
3.9,949,7.78119E-05,0.701215163,0.298337418,0,7.78119E-05,0,0.000213983,0,7.78119E-05,1372,5.07499981,20,42,38,117.25,0.998265457465546,0.999225445866449
2.8,949,7.78119E-05,0.701215163,0.298337418,0,7.78119E-05,0,0.000213983,0,7.78119E-05,1372,5.07499981,20,42,38,117.25,0.998174124563067,0.999184847750088
3.1,949,7.78119E-05,0.701215163,0.298337418,0,7.78119E-05,0,0.000213983,0,7.78119E-05,1372,5.07499981,20,42,38,117.25,0.998120912457188,0.999154448091667
3.3,949,7.78119E-05,0.701215163,0.298337418,0,7.78119E-05,0,0.000213983,0,7.78119E-05,1372,5.07499981,20,42,38,117.25,0.997995292475828,0.999118557394333
4.2,949,7.78119E-05,0.701215163,0.298337418,0,7.78119E-05,0,0.000213983,0,7.78119E-05,1372,5.07499981,20,42,38,117.25,0.998284620164395,0.999247724660331
2.5,949,7.78119E-05,0.701215163,0.298337418,0,7.78119E-05,0,0.000213983,0,7.78119E-05,1372,5.07499981,20,42,38,117.25,0.998425432897305,0.999271098995084
3.7,949,7.78119E-05,0.701215163,0.298337418,0,7.78119E-05,0,0.000213983,0,7.78119E-05,1372,5.07499981,20,42,38,117.25,0.998178037980935,0.999167731849597
3,949,7.78119E-05,0.701215163,0.298337418,0,7.78119E-05,0,0.000213983,0,7.78119E-05,1372,5.07499981,20,42,38,117.25,0.99767482038113,0.999007160736848
3.9,973,5.83582E-05,0.694922838,0.304649202,0,7.78109E-05,0,0.00021398,0,7.78109E-05,1372,5.07499981,20,42,38,117.25,0.9983151365131,0.999246128751908
2.3,973,5.83582E-05,0.694922838,0.304649202,0,7.78109E-05,0,0.00021398,0,7.78109E-05,1372,5.07499981,20,42,38,117.25,0.997986152259777,0.999160939109235
4.3,973,5.83582E-05,0.694922838,0.304649202,0,7.78109E-05,0,0.00021398,0,7.78109E-05,1372,5.07499981,20,42,38,117.25,0.998256340044385,0.999185168830651
2.8,973,5.83582E-05,0.694922838,0.304649202,0,7.78109E-05,0,0.00021398,0,7.78109E-05,1372,5.07499981,20,42,38,117.25,0.997960375408583,0.999146703854788
3.8,973,5.83582E-05,0.694922838,0.304649202,0,7.78109E-05,0,0.00021398,0,7.78109E-05,1372,5.07499981,20,42,38,117.25,0.998387282058729,0.999261531663775
3.4,973,5.83582E-05,0.694922838,0.304649202,0,7.78109E-05,0,0.00021398,0,7.78109E-05,1372,5.07499981,20,42,38,117.25,0.998078065640979,0.999179769811777
3.9,973,5.83582E-05,0.694922838,0.304649202,0,7.78109E-05,0,0.00021398,0,7.78109E-05,1372,5.07499981,20,42,38,117.25,0.998280511251105,0.999246261592573
4.2,973,5.83582E-05,0.694922838,0.304649202,0,7.78109E-05,0,0.00021398,0,7.78109E-05,1372,5.07499981,20,42,38,117.25,0.998155768834245,0.999166469570667
3.4,973,5.83582E-05,0.694922838,0.304649202,0,7.78109E-05,0,0.00021398,0,7.78109E-05,1372,5.07499981,20,42,38,117.25,0.997786682969672,0.999056015243958
4.1,973,5.83582E-05,0.694922838,0.304649202,0,7.78109E-05,0,0.00021398,0,7.78109E-05,1372,5.07499981,20,42,38,117.25,0.99819855496318,0.999224565897153
3.7,973,5.83582E-05,0.694922838,0.304649202,0,7.78109E-05,0,0.00021398,0,7.78109E-05,1372,5.07499981,20,42,38,117.25,0.998248603077085,0.999243470027394
0.55,555,0.057898948,0.705145522,0.013549902,0.218501854,0.001488338,0,0.001970113,0.001445323,0,1452,21.39583397,47,22,31,203.4166667,0.998495453520082,0.999441853287665
0.6,2498,0.033527697,0.506774138,0.36577774,0.034059338,0.003172698,0.001063282,0.001492025,0.04424627,0.009886812,1464,9.82083321,23,43,34,211.0833333,0.998152673860986,0.999371537236553
0.1,2498,0.033527697,0.506774138,0.36577774,0.034059338,0.003172698,0.001063282,0.001492025,0.04424627,0.009886812,1464,9.82083321,23,43,34,211.0833333,0.996497112972513,0.999149124158669
0.2,2498,0.033527697,0.506774138,0.36577774,0.034059338,0.003172698,0.001063282,0.001492025,0.04424627,0.009886812,1464,9.82083321,23,43,34,211.0833333,0.996737527028347,0.999136957728577
0.1,2492,0.032899017,0.503783858,0.372384687,0.033857823,0.00324453,0.001070096,0.001489573,0.042546999,0.008723419,1464,9.82083321,23,43,34,211.0833333,0.996499900434597,0.999196606369685
0.1,2492,0.032899017,0.503783858,0.372384687,0.033857823,0.00324453,0.001070096,0.001489573,0.042546999,0.008723419,1464,9.82083321,23,43,34,211.0833333,0.996662545040972,0.999130969938662
0.1,2233,0.025736421,0.610148136,0.286838073,0.038055508,0.00180487,0.000808786,0.000383109,0.028298995,0.007926103,1477,11.5625,23,43,34,192.3333333,0.997008095764282,0.999216914557498
0.1,2233,0.025736421,0.610148136,0.286838073,0.038055508,0.00180487,0.000808786,0.000383109,0.028298995,0.007926103,1477,11.5625,23,43,34,192.3333333,0.996545251389414,0.99905700116613
0.4,469,0.052524679,0.711669378,0.012375961,0.217947725,0.001643817,0,0.001953646,0.001884795,0,1507,21.96249962,47,22,31,204,0.998249492583998,0.999369442859618
0.35,469,0.052524679,0.711669378,0.012375961,0.217947725,0.001643817,0,0.001953646,0.001884795,0,1507,21.96249962,47,22,31,204,0.998153903948865,0.999350478652795
0.35,3035,0.001808206,0.263383393,0.483993373,0.010519659,0.001665687,0.001817113,0.000222685,0.214356974,0.022232911,1527,5.9708333,23,43,34,223.4166667,0.997735184647934,0.999227797348127
0.1,3035,0.001808206,0.263383393,0.483993373,0.010519659,0.001665687,0.001817113,0.000222685,0.214356974,0.022232911,1527,5.9708333,23,43,34,223.4166667,0.995406828013908,0.99885223093897
0.65,1090,0.024418249,0.846099544,0.030337824,0.068568415,0.002083759,0,0.005400762,0.023091447,0,1559,18.10000038,47,22,31,201.6666667,0.998527815493206,0.999437190168372
0.25,1090,0.024418249,0.846099544,0.030337824,0.068568415,0.002083759,0,0.005400762,0.023091447,0,1559,18.10000038,47,22,31,201.6666667,0.997481346079711,0.999194430077973
0.25,1090,0.024418249,0.846099544,0.030337824,0.068568415,0.002083759,0,0.005400762,0.023091447,0,1559,18.10000038,47,22,31,201.6666667,0.9975255802548,0.999255458130696
0.7,345,0.142155231,0.691753227,0.044255461,0.046252343,0.004186446,0,0.063164533,0.008232759,0,1602,23.39583397,22,42,36,207.5,0.998457576182978,0.99953362533944
0.4,345,0.142155231,0.691753227,0.044255461,0.046252343,0.004186446,0,0.063164533,0.008232759,0,1602,23.39583397,22,42,36,207.5,0.99803532935897,0.999363185578572
6.568,342,0.04540825,0.741045663,0.135991343,0.00018036,0.002588695,0,0.074626549,0.000159141,0,1625,25.23749924,14,77,9,213.1666667,0.998521563504122,0.999473853604891
6.047,342,0.04540825,0.741045663,0.135991343,0.00018036,0.002588695,0,0.074626549,0.000159141,0,1625,25.23749924,14,77,9,213.1666667,0.998738771284424,0.999511793422331
4.656,342,0.04540825,0.741045663,0.135991343,0.00018036,0.002588695,0,0.074626549,0.000159141,0,1625,25.23749924,14,77,9,213.1666667,0.998534195307504,0.999519818702539
4.755,342,0.04540825,0.741045663,0.135991343,0.00018036,0.002588695,0,0.074626549,0.000159141,0,1625,25.23749924,14,77,9,213.1666667,0.998486463230703,0.999452018427913
5.509,342,0.04540825,0.741045663,0.135991343,0.00018036,0.002588695,0,0.074626549,0.000159141,0,1625,25.23749924,14,77,9,213.1666667,0.998479788451412,0.999518463648289
10.56,342,0.04540825,0.741045663,0.135991343,0.00018036,0.002588695,0,0.074626549,0.000159141,0,1625,25.23749924,14,77,9,213.1666667,0.998644326660646,0.999466365443464
5.904,342,0.04540825,0.741045663,0.135991343,0.00018036,0.002588695,0,0.074626549,0.000159141,0,1625,25.23749924,14,77,9,213.1666667,0.998544954022126,0.999506614914497
6.069,342,0.04540825,0.741045663,0.135991343,0.00018036,0.002588695,0,0.074626549,0.000159141,0,1625,25.23749924,14,77,9,213.1666667,0.998603112948046,0.999496232616225
7.07,342,0.04540825,0.741045663,0.135991343,0.00018036,0.002588695,0,0.074626549,0.000159141,0,1625,25.23749924,14,77,9,213.1666667,0.99853406577963,0.999424755648783
7.915,342,0.04540825,0.741045663,0.135991343,0.00018036,0.002588695,0,0.074626549,0.000159141,0,1625,25.23749924,14,77,9,213.1666667,0.998594944822906,0.999474651871946
5.013,342,0.04540825,0.741045663,0.135991343,0.00018036,0.002588695,0,0.074626549,0.000159141,0,1625,25.23749924,14,77,9,213.1666667,0.998590629839555,0.999495474061105
9.922,342,0.04540825,0.741045663,0.135991343,0.00018036,0.002588695,0,0.074626549,0.000159141,0,1625,25.23749924,14,77,9,213.1666667,0.998522792458833,0.999418987284476
6.312,342,0.04540825,0.741045663,0.135991343,0.00018036,0.002588695,0,0.074626549,0.000159141,0,1625,25.23749924,14,77,9,213.1666667,0.998725036113342,0.99945839973375
12.83,349,0.048466885,0.747699553,0.129486001,0.000185895,0.0013529,0,0.072808766,0,0,1633,25.23333359,14,77,9,213.1666667,0.998502636661139,0.999361849371647
16.01,349,0.048466885,0.747699553,0.129486001,0.000185895,0.0013529,0,0.072808766,0,0,1633,25.23333359,14,77,9,213.1666667,0.998718988187929,0.999376277211377
13.93,349,0.048466885,0.747699553,0.129486001,0.000185895,0.0013529,0,0.072808766,0,0,1633,25.23333359,14,77,9,213.1666667,0.998795511257759,0.999446121864756
13.24,349,0.048466885,0.747699553,0.129486001,0.000185895,0.0013529,0,0.072808766,0,0,1633,25.23333359,14,77,9,213.1666667,0.998682652962313,0.999384961499344
11.62,349,0.048466885,0.747699553,0.129486001,0.000185895,0.0013529,0,0.072808766,0,0,1633,25.23333359,14,77,9,213.1666667,0.998662124207684,0.999389463222166
15.39,349,0.048466885,0.747699553,0.129486001,0.000185895,0.0013529,0,0.072808766,0,0,1633,25.23333359,14,77,9,213.1666667,0.998552227870605,0.999394241616253
12.11,349,0.048466885,0.747699553,0.129486001,0.000185895,0.0013529,0,0.072808766,0,0,1633,25.23333359,14,77,9,213.1666667,0.998582962385191,0.999399175658926
12.06,349,0.048466885,0.747699553,0.129486001,0.000185895,0.0013529,0,0.072808766,0,0,1633,25.23333359,14,77,9,213.1666667,0.99861630871217,0.999405136267651
9.018,349,0.048466885,0.747699553,0.129486001,0.000185895,0.0013529,0,0.072808766,0,0,1633,25.23333359,14,77,9,213.1666667,0.998611950794743,0.999438518912852
